w	10.0.0.40	18.4664709568
w	10.0.0.40	19.4564509392
d	10.0.0.40	20.4322419167
w	10.0.0.40	21.5325658321
a	10.0.0.40	24.2577018738
w	10.0.0.40	25.3436858654
w	10.0.0.40	26.5413188934
w	10.0.0.40	27.711783886
w	10.0.0.40	29.0290448666
w	10.0.0.40	30.0734949112
d	10.0.0.40	31.0093970299
w	10.0.0.40	32.015378952
w	10.0.0.40	33.0116708279
w	10.0.0.40	33.8769948483
w	10.0.0.40	35.2406020164
a	10.0.0.40	36.8355460167
a	10.0.0.40	38.0992019176
w	10.0.0.40	39.6306169033
w	10.0.0.40	40.5724320412
w	10.0.0.40	41.4039518833
w	10.0.0.40	42.3583788872
w	10.0.0.40	43.2196109295
w	10.0.0.40	44.2314779758
w	10.0.0.40	45.3187358379
d	10.0.0.40	46.2929530144
w	10.0.0.40	47.2027080059
a	10.0.0.40	48.1759870052
w	10.0.0.40	49.4464159012
w	10.0.0.40	50.397949934
d	10.0.0.40	51.515568018
w	10.0.0.40	52.7249948978
w	10.0.0.40	53.7239658833
w	10.0.0.40	55.0901148319
w	10.0.0.40	56.430521965
d	10.0.0.40	57.4311859608
w	10.0.0.40	58.5644450188
w	10.0.0.40	59.7103378773
d	10.0.0.40	61.0730469227
w	10.0.0.40	62.172121048
w	10.0.0.40	63.2624559402
w	10.0.0.40	64.7433409691
w	10.0.0.40	65.7251479626
a	10.0.0.40	66.633630991
w	10.0.0.40	67.5174930096
d	10.0.0.40	68.9126329422
w	10.0.0.40	70.3151929379
a	10.0.0.40	71.3412239552
a	10.0.0.40	72.8678128719
a	10.0.0.40	74.4650709629
w	10.0.0.40	75.4304778576
w	10.0.0.40	76.4094729424
w	10.0.0.40	77.4482450485
d	10.0.0.40	79.082928896
a	10.0.0.40	81.1080539227
w	10.0.0.40	82.9786570072
w	10.0.0.40	84.0120258331
w	10.0.0.40	84.9688849449
a	10.0.0.40	85.919757843
w	10.0.0.40	86.9899358749
w	10.0.0.40	88.085698843
w	10.0.0.40	89.1309230328
a	10.0.0.40	90.0188949108
w	10.0.0.40	91.145211935
d	10.0.0.40	92.4821100235
w	10.0.0.40	93.4609599113
a	10.0.0.40	94.4879589081
